TimeStamp(epoch),mAccelerometerMagnitude(m/s^2),mAccelerometerX(m/s^2),mAccelerometerY(m/s^2),mAccelerometerZ(m/s^2),mGyroscopeMagnitude(rad/s),mGyroscopeX(rad/s),mGyroscopeY(rad/s),mGyroscopeZ(rad/s) 
1565633161656, 10.519041, 4.26553, -9.419612, -1.9303858, 1.5119174, 0.4016047, 0.30999196, 1.4242586
1565633161657, 10.381628, 4.615203, -9.031619, -2.215393, 1.4868131, 0.4111921, 0.25353295, 1.406149
1565633161666, 10.349557, 5.0439115, -8.674761, -2.5339308, 1.4422166, 0.3930826, 0.21411815, 1.3709954
1565633161667, 10.403282, 5.374424, -8.411309, -2.931504, 1.3906908, 0.38029942, 0.16618125, 1.3273195
1565633161676, 10.4600525, 5.6618266, -8.119117, -3.3817677, 1.3286461, 0.3323625, 0.13422333, 1.2793826
1565633161676, 10.63368, 5.9037232, -8.0017605, -3.767366, 1.2520235, 0.28655612, 0.10333065, 1.2144015
1565633161687, 10.692511, 6.0689797, -7.8772197, -3.9302273, 1.1778733, 0.2247708, 0.07669904, 1.1536814
1565633161688, 10.835977, 6.346802, -7.798184, -4.040398, 1.0872724, 0.1587244, 0.0628506, 1.0737866
1565633161697, 10.813254, 6.1959157, -7.8652444, -4.0835085, 1.0173839, 0.101200126, 0.053263225, 1.010936
1565633161697, 10.889627, 6.1791506, -7.9706254, -4.1074586, 0.94776094, 0.00958738, 0.036218993, 0.9470201
1565633161706, 11.082907, 6.2510014, -8.085587, -4.287085, 0.8859165, -0.04474111, 0.033023197, 0.8841695
1565633161707, 10.953886, 6.1073003, -8.076006, -4.1793094, 0.81708, -0.11504856, 0.025566347, 0.8085357
1565633161716, 10.969848, 6.095325, -8.188572, -4.016448, 0.7704639, -0.18748654, 0.02876214, 0.74675035
1565633161716, 10.863807, 6.006709, -8.339458, -3.5206788, 0.72443783, -0.23435818, 0.026631612, 0.6849651
1565633161725, 10.724014, 5.7983427, -8.392149, -3.3099172, 0.689826, -0.28122982, 0.020240024, 0.6295713
1565633161726, 10.606446, 5.750442, -8.49753, -2.687212, 0.6588202, -0.32597092, 0.023435818, 0.572047
1565633161737, 10.481233, 5.51094, -8.595725, -2.3662794, 0.64498574, -0.34408042, 0.011717909, 0.5454154
1565633161738, 10.4536085, 5.360054, -8.787327, -1.8250049, 0.6102394, -0.34514567, 0.02130529, 0.5028048
1565633161748, 10.290914, 5.206773, -8.789722, -1.2382251, 0.56870455, -0.3174488, 0.03089267, 0.4708469
1565633161749, 9.951998, 4.8379397, -8.665181, -0.7424561, 0.53318906, -0.28868666, 0.041545313, 0.4463458
1565633161758, 9.493796, 4.409231, -8.392149, -0.5125342, 0.50754344, -0.2545982, 0.054328486, 0.43569317
1565633161759, 9.748796, 4.4188113, -8.689131, -0.1101709, 0.47381404, -0.18855181, 0.068176925, 0.4293016
1565633161768, 9.728328, 4.2439747, -8.753797, 0.009580079, 0.43276095, -0.12463594, 0.098004326, 0.40266997
1565633161769, 9.645462, 4.112249, -8.722662, 0.19878663, 0.42772722, -0.06178534, 0.12357068, 0.4048005
1565633161778, 9.235305, 3.7338357, -8.4448395, 0.18441652, 0.4420873, 0.0053263223, 0.14807177, 0.4165184
1565633161779, 9.047037, 3.5182838, -8.334668, 0.06227051, 0.47646865, 0.053263225, 0.18535602, 0.43569317
1565633161788, 8.901053, 3.3338673, -8.248447, -0.2778223, 0.5121984, 0.09054748, 0.23435818, 0.4463458
