TimeStamp(epoch),mAccelerometerMagnitude(m/s^2),mAccelerometerX(m/s^2),mAccelerometerY(m/s^2),mAccelerometerZ(m/s^2),mGyroscopeMagnitude(rad/s),mGyroscopeX(rad/s),mGyroscopeY(rad/s),mGyroscopeZ(rad/s) 
1565633655993, 9.9352665, 5.122947, -8.396939, -1.3986914, 0.30018163, -0.040480047, -0.25672874, -0.15020229
1565633655994, 9.968322, 5.1924024, -8.377779, -1.4897022, 0.31310982, -0.039414786, -0.27696875, -0.14061491
1565633656003, 10.040047, 5.247488, -8.413704, -1.5735279, 0.35511672, -0.034088463, -0.32384038, -0.14168017
1565633656004, 10.117433, 5.2977834, -8.454419, -1.6789087, 0.40665486, -0.035153728, -0.37710363, -0.14807177
1565633656013, 10.163403, 5.362449, -8.440049, -1.81782, 0.45307815, -0.04261058, -0.42717105, -0.14487597
1565633656014, 10.281201, 5.364844, -8.528665, -2.0453467, 0.4955461, -0.05006743, -0.46339005, -0.16831179
1565633656025, 10.256628, 5.364844, -8.473579, -2.1483326, 0.51903856, -0.0628506, -0.48469532, -0.17470337
1565633656025, 10.279828, 5.360054, -8.418494, -2.4644752, 0.5464361, -0.09054748, -0.50600064, -0.18535602
1565633656035, 10.303743, 5.407954, -8.399334, -2.5243506, 0.56435895, -0.11824436, -0.51665324, -0.19387813
1565633656035, 10.357014, 5.3935843, -8.452024, -2.5962012, 0.5589076, -0.14594123, -0.49747851, -0.20879184
1565633656044, 10.402215, 5.4055595, -8.487949, -2.6345215, 0.55589354, -0.18322548, -0.47723848, -0.21837921
1565633656045, 10.367451, 5.2929935, -8.52148, -2.6177564, 0.5275243, -0.19813919, -0.43249738, -0.22796659
1565633656055, 10.287752, 5.225933, -8.50711, -2.4812403, 0.5024978, -0.21731395, -0.38775626, -0.23435818
1565633656055, 10.236435, 5.242698, -8.487949, -2.2920337, 0.46961856, -0.22264028, -0.33768883, -0.23861924
1565633656064, 10.191546, 5.0894165, -8.598121, -2.0094216, 0.42645055, -0.2247708, -0.2908172, -0.21624869
1565633656065, 10.004317, 4.9361353, -8.47837, -1.9591261, 0.39578697, -0.21837921, -0.25566345, -0.20879184
1565633656075, 9.838717, 4.8379397, -8.389753, -1.7339942, 0.35226285, -0.19068234, -0.21624869, -0.20240025
1565633656076, 9.947476, 4.87626, -8.509504, -1.6621436, 0.31788105, -0.17150758, -0.18109496, -0.19707392
1565633656085, 9.925316, 4.869075, -8.54543, -1.334026, 0.26828808, -0.13209279, -0.15126756, -0.17789917
1565633656086, 9.962487, 4.8571, -8.595725, -1.331631, 0.226343, -0.10759171, -0.10972224, -0.16618125
1565633656094, 9.894903, 4.87147, -8.49274, -1.4322218, 0.18957518, -0.060720075, -0.09161274, -0.15446335
1565633656095, 9.863028, 4.806804, -8.519085, -1.2645704, 0.15138379, -0.03089267, -0.06924219, -0.13102753
1565633656105, 9.845375, 4.744534, -8.53106, -1.2813355, 0.14076412, -0.0063915867, -0.058589544, -0.12783173
1565633656105, 9.752822, 4.756509, -8.392149, -1.4370118, 0.13006264, 0.026631612, -0.05219796, -0.11611383
1565633656116, 9.83802, 4.8044095, -8.464, -1.4370118, 0.1253803, 0.046871636, -0.049002163, -0.10546118
1565633656117, 9.815049, 4.792434, -8.423284, -1.5543678, 0.12489061, 0.06391586, -0.043675844, -0.098004326
1565633656127, 9.910684, 4.742139, -8.49274, -1.8992506, 0.124326, 0.070307456, -0.041545313, -0.09374327
1565633656128, 9.985206, 4.9217653, -8.466394, -1.949546, 0.13061115, 0.082025364, -0.05539375, -0.08522116
1565633656138, 9.933556, 4.8666797, -8.404124, -2.088457, 0.12364871, 0.068176925, -0.05965481, -0.084155895
1565633656138, 9.940129, 4.912185, -8.281978, -2.4668703, 0.107939206, 0.0479369, -0.0628506, -0.07350325
1565633656147, 10.020551, 4.9505057, -8.305928, -2.6297317, 0.09559524, 0.023435818, -0.06391586, -0.06711166
